"","County","Date","cum_deaths","cum_cases","daily_deaths","daily_cases"
"589","Alamance",2021-09-06,298,22091,0,0
"590","Alamance",2021-09-07,299,22485,1,394
"591","Alamance",2021-09-08,299,22594,0,109
"592","Alamance",2021-09-09,306,22690,7,96
"593","Alamance",2021-09-10,306,22767,0,77
"594","Alamance",2021-09-11,306,22767,0,0
"595","Alamance",2021-09-12,306,22767,0,0
"596","Alamance",2021-09-13,307,23168,1,401
"597","Alamance",2021-09-14,307,23234,0,66
"598","Alamance",2021-09-15,307,23408,0,174
"599","Alamance",2021-09-16,307,23534,0,126
"600","Alamance",2021-09-17,307,23669,0,135
"601","Alamance",2021-09-18,307,23669,0,0
"602","Alamance",2021-09-19,307,23669,0,0
"603","Alamance",2021-09-20,309,23980,2,311
"604","Alamance",2021-09-21,309,24030,0,50
"605","Alamance",2021-09-22,309,24156,0,126
"606","Alamance",2021-09-23,309,24258,0,102
"607","Alamance",2021-09-24,310,24359,1,101
"608","Alamance",2021-09-25,310,24359,0,0
"609","Alamance",2021-09-26,310,24359,0,0
"610","Alamance",2021-09-27,310,24632,0,273
"611","Alamance",2021-09-28,310,24717,0,85
"612","Alamance",2021-09-29,310,24800,0,83
"613","Alamance",2021-09-30,310,24907,0,107
"614","Alamance",2021-10-01,310,24979,0,72
"615","Alamance",2021-10-02,310,24979,0,0
"616","Alamance",2021-10-03,310,24979,0,0
"617","Alamance",2021-10-04,310,25238,0,259
"618","Alamance",2021-10-05,310,25288,0,50
"619","Alamance",2021-10-06,312,25346,2,58
"620","Alamance",2021-10-07,321,25442,9,96
"621","Alamance",2021-10-08,323,25524,2,82
"622","Alamance",2021-10-09,323,25524,0,0
"623","Alamance",2021-10-10,323,25524,0,0
"624","Alamance",2021-10-11,323,25682,0,158
"625","Alamance",2021-10-12,323,25745,0,63
"626","Alamance",2021-10-13,323,25792,0,47
"627","Alamance",2021-10-14,332,25839,9,47
"628","Alamance",2021-10-15,332,25869,0,30
"629","Alamance",2021-10-16,332,25869,0,0
"630","Alamance",2021-10-17,332,25869,0,0
"631","Alamance",2021-10-18,332,26005,0,136
"632","Alamance",2021-10-19,332,26034,0,29
"633","Alamance",2021-10-20,333,26072,1,38
"634","Alamance",2021-10-21,333,26115,0,43
"635","Alamance",2021-10-22,334,26148,1,33
"636","Alamance",2021-10-23,334,26148,0,0
"637","Alamance",2021-10-24,334,26148,0,0
"638","Alamance",2021-10-25,336,26249,2,101
"639","Alamance",2021-10-26,337,26275,1,26
"640","Alamance",2021-10-27,337,26304,0,29
"641","Alamance",2021-10-28,338,26347,1,43
"642","Alamance",2021-10-29,342,26393,4,46
"643","Alamance",2021-10-30,342,26393,0,0
"644","Alamance",2021-10-31,342,26393,0,0
"645","Alamance",2021-11-01,342,26469,0,76
"646","Alamance",2021-11-02,342,26490,0,21
"647","Alamance",2021-11-03,342,26520,0,30
"648","Alamance",2021-11-04,342,26561,0,41
"649","Alamance",2021-11-05,348,26591,6,30
"650","Alamance",2021-11-06,348,26591,0,0
"651","Alamance",2021-11-07,348,26591,0,0
"652","Alamance",2021-11-08,348,26675,0,84
"653","Alamance",2021-11-09,348,26692,0,17
"654","Alamance",2021-11-10,348,26725,0,33
"655","Alamance",2021-11-11,348,26725,0,0
"656","Alamance",2021-11-12,348,26825,0,100
"657","Alamance",2021-11-13,348,26825,0,0
"658","Alamance",2021-11-14,348,26825,0,0
"659","Alamance",2021-11-15,348,26913,0,88
"660","Alamance",2021-11-16,348,26945,0,32
"661","Alamance",2021-11-17,348,26976,0,31
"662","Alamance",2021-11-18,348,27027,0,51
"663","Alamance",2021-11-19,348,27064,0,37
"664","Alamance",2021-11-20,348,27064,0,0
"665","Alamance",2021-11-21,348,27064,0,0
"666","Alamance",2021-11-22,349,27168,1,104
"667","Alamance",2021-11-23,349,27197,0,29
"668","Alamance",2021-11-24,349,27229,0,32
"669","Alamance",2021-11-25,349,27229,0,0
"670","Alamance",2021-11-26,349,27229,0,0
"671","Alamance",2021-11-27,349,27229,0,0
"672","Alamance",2021-11-28,349,27229,0,0
"673","Alamance",2021-11-29,349,27387,0,158
"674","Alamance",2021-11-30,349,27430,0,43
"675","Alamance",2021-12-01,349,27482,0,52
"676","Alamance",2021-12-02,354,27554,5,72
"677","Alamance",2021-12-03,354,27614,0,60
"678","Alamance",2021-12-04,354,27614,0,0
"679","Alamance",2021-12-05,354,27614,0,0
"680","Alamance",2021-12-06,358,27777,4,163
"681","Alamance",2021-12-07,358,27807,0,30
"682","Alamance",2021-12-08,359,27869,1,62
"683","Alamance",2021-12-09,371,27939,12,70
"684","Alamance",2021-12-10,371,28003,0,64
"685","Alamance",2021-12-11,371,28003,0,0
"686","Alamance",2021-12-12,371,28003,0,0
"687","Alamance",2021-12-13,371,28325,0,322
"688","Alamance",2021-12-14,371,28349,0,24
"689","Alamance",2021-12-15,371,28407,0,58
"690","Alamance",2021-12-16,374,28496,3,89
"691","Alamance",2021-12-17,375,28578,1,82
"692","Alamance",2021-12-18,375,28578,0,0
"693","Alamance",2021-12-19,375,28578,0,0
"694","Alamance",2021-12-20,375,28797,0,219
"695","Alamance",2021-12-21,375,28829,0,32
"696","Alamance",2021-12-22,375,28902,0,73
"697","Alamance",2021-12-23,375,28902,0,0
"698","Alamance",2021-12-24,375,28902,0,0
"699","Alamance",2021-12-25,375,28902,0,0
"700","Alamance",2021-12-26,375,28902,0,0
"701","Alamance",2021-12-27,375,28902,0,0
"702","Alamance",2021-12-28,376,29537,1,635
"703","Alamance",2021-12-29,376,29690,0,153
"704","Alamance",2021-12-30,376,30060,0,370
"705","Alamance",2021-12-31,376,30060,0,0
"706","Alamance",2022-01-01,376,30060,0,0
"707","Alamance",2022-01-02,376,30060,0,0
"708","Alamance",2022-01-03,376,31258,0,1198
"709","Alamance",2022-01-04,376,31488,0,230
"710","Alamance",2022-01-05,376,31787,0,299
"711","Alamance",2022-01-06,376,32181,0,394
"712","Alamance",2022-01-07,376,32744,0,563
"713","Alamance",2022-01-08,376,32744,0,0
"714","Alamance",2022-01-09,376,32744,0,0
"715","Alamance",2022-01-10,376,33869,0,1125
"716","Alamance",2022-01-11,376,34229,0,360
"717","Alamance",2022-01-12,376,34642,0,413
"718","Alamance",2022-01-13,377,35952,1,1310
"719","Alamance",2022-01-14,377,36733,0,781
"720","Alamance",2022-01-15,377,36733,0,0
"721","Alamance",2022-01-16,377,36733,0,0
"722","Alamance",2022-01-17,377,36733,0,0
"723","Alamance",2022-01-18,377,38683,0,1950
"724","Alamance",2022-01-19,377,38985,0,302
"725","Alamance",2022-01-20,377,39399,0,414
"726","Alamance",2022-01-21,377,39893,0,494
"727","Alamance",2022-01-22,377,39893,0,0
"728","Alamance",2022-01-23,377,39893,0,0
"729","Alamance",2022-01-24,377,41321,0,1428
"730","Alamance",2022-01-25,377,41688,0,367
"731","Alamance",2022-01-26,377,41956,0,268
"732","Alamance",2022-01-27,379,42436,2,480
"733","Alamance",2022-01-28,388,42740,9,304
"734","Alamance",2022-01-29,388,42740,0,0
"735","Alamance",2022-01-30,388,42740,0,0
"736","Alamance",2022-01-31,414,43497,26,757
"737","Alamance",2022-02-01,415,43617,1,120
"738","Alamance",2022-02-02,415,43777,0,160
"739","Alamance",2022-02-03,415,44028,0,251
"740","Alamance",2022-02-04,415,44154,0,126
"741","Alamance",2022-02-05,415,44154,0,0
"742","Alamance",2022-02-06,415,44154,0,0
"743","Alamance",2022-02-07,421,44572,6,418
"744","Alamance",2022-02-08,421,44641,0,69
"745","Alamance",2022-02-09,427,44799,6,158
"746","Alamance",2022-02-10,427,44939,0,140
"747","Alamance",2022-02-11,427,45074,0,135
"748","Alamance",2022-02-12,427,45074,0,0
"749","Alamance",2022-02-13,427,45074,0,0
"750","Alamance",2022-02-14,427,45392,0,318
"751","Alamance",2022-02-15,427,45410,0,18
"752","Alamance",2022-02-16,428,45488,1,78
"753","Alamance",2022-02-17,428,45546,0,58
"754","Alamance",2022-02-18,436,45569,8,23
"755","Alamance",2022-02-19,436,45569,0,0
"756","Alamance",2022-02-20,436,45569,0,0
"757","Alamance",2022-02-21,441,45799,5,230
"758","Alamance",2022-02-22,441,45865,0,66
"759","Alamance",2022-02-23,441,45948,0,83
"760","Alamance",2022-02-24,441,46004,0,56
"761","Alamance",2022-02-25,441,46052,0,48
"762","Alamance",2022-02-26,441,46052,0,0
"763","Alamance",2022-02-27,441,46052,0,0
"764","Alamance",2022-02-28,441,46144,0,92
"765","Alamance",2022-03-01,441,46157,0,13
"766","Alamance",2022-03-02,445,46211,4,54
"767","Alamance",2022-03-03,445,46261,0,50
"768","Alamance",2022-03-04,447,46298,2,37
"769","Alamance",2022-03-05,447,46298,0,0
"770","Alamance",2022-03-06,447,46298,0,0
"771","Alamance",2022-03-07,447,46360,0,62
"772","Alamance",2022-03-09,447,46374,0,18
"773","Alamance",2022-03-10,447,46405,0,31
"774","Alamance",2022-03-11,447,46440,0,35
"775","Alamance",2022-03-12,447,46440,0,0
"776","Alamance",2022-03-13,447,46440,0,0
"777","Alamance",2022-03-14,447,46506,0,66
"778","Alamance",2022-03-15,447,46529,0,23
"779","Alamance",2022-03-16,447,46529,0,0
"780","Alamance",2022-03-17,450,46564,3,35
"781","Alamance",2022-03-18,450,46565,0,1
"782","Alamance",2022-03-19,450,46565,0,0
"783","Alamance",2022-03-20,450,46565,0,0
"784","Alamance",2022-03-21,450,46595,0,30
"785","Alamance",2022-03-23,450,46607,0,13
"786","Alamance",2022-03-24,450,46646,0,39
"787","Alamance",2022-03-25,451,46663,1,17
"788","Alamance",2022-03-26,451,46663,0,0
"789","Alamance",2022-03-27,451,46663,0,0
"790","Alamance",2022-03-28,452,46693,1,30
"791","Alamance",2022-03-29,452,46699,0,6
"792","Alamance",2022-03-30,454,46699,2,0
"793","Alamance",2022-03-31,454,46705,0,6
"794","Alamance",2022-04-01,455,46717,1,12
"795","Alamance",2022-04-02,455,46717,0,0
"796","Alamance",2022-04-03,455,46717,0,0
"797","Alamance",2022-04-04,456,46731,1,14
"798","Alamance",2022-04-06,456,46732,0,5
"799","Alamance",2022-04-07,456,46732,0,0
"800","Alamance",2022-04-08,456,46732,0,0
"801","Alamance",2022-04-09,456,46732,0,0
"802","Alamance",2022-04-10,456,46732,0,0
"803","Alamance",2022-04-11,456,46732,0,0
"804","Alamance",2022-04-12,456,46732,0,0
"805","Alamance",2022-04-13,468,46808,12,76
"806","Alamance",2022-04-14,468,46808,0,0
"807","Alamance",2022-04-15,468,46808,0,0
"808","Alamance",2022-04-16,468,46808,0,0
"809","Alamance",2022-04-17,468,46808,0,0
"810","Alamance",2022-04-18,468,46808,0,0
"811","Alamance",2022-04-19,468,46808,0,0
"812","Alamance",2022-04-20,472,46943,4,135
"813","Alamance",2022-04-21,472,46943,0,0
"814","Alamance",2022-04-22,472,46943,0,0
"815","Alamance",2022-04-23,472,46943,0,0
"816","Alamance",2022-04-24,472,46943,0,0
"817","Alamance",2022-04-25,472,46943,0,0
"818","Alamance",2022-04-26,472,46943,0,0
"819","Alamance",2022-04-27,476,47123,4,180
"820","Alamance",2022-04-28,476,47123,0,0
"821","Alamance",2022-04-29,476,47123,0,0
"822","Alamance",2022-04-30,476,47123,0,0
"823","Alamance",2022-05-01,476,47123,0,0
"824","Alamance",2022-05-02,476,47123,0,0
"825","Alamance",2022-05-03,476,47123,0,0
"826","Alamance",2022-05-04,488,47390,12,267
"827","Alamance",2022-05-05,488,47390,0,0
"828","Alamance",2022-05-06,488,47390,0,0
"829","Alamance",2022-05-07,488,47390,0,0
"830","Alamance",2022-05-08,488,47390,0,0
"831","Alamance",2022-05-09,488,47390,0,0
"832","Alamance",2022-05-10,488,47390,0,0
"833","Alamance",2022-05-11,488,47756,0,366
"834","Alamance",2022-05-12,488,47756,0,0
"835","Alamance",2022-05-13,488,47756,0,0
"836","Alamance",2022-05-14,488,47756,0,0
"837","Alamance",2022-05-15,488,47756,0,0
"838","Alamance",2022-05-16,488,47756,0,0
"839","Alamance",2022-05-17,488,47756,0,0
"840","Alamance",2022-05-18,488,48164,0,408
"841","Alamance",2022-05-19,488,48164,0,0
"842","Alamance",2022-05-20,488,48164,0,0
"843","Alamance",2022-05-21,488,48164,0,0
"844","Alamance",2022-05-22,488,48164,0,0
"845","Alamance",2022-05-23,488,48164,0,0
"846","Alamance",2022-05-24,488,48164,0,0
"847","Alamance",2022-05-25,488,48726,0,562
"848","Alamance",2022-05-26,488,48726,0,0
"849","Alamance",2022-05-27,488,48726,0,0
"850","Alamance",2022-05-28,488,48726,0,0
"851","Alamance",2022-05-29,488,48726,0,0
"852","Alamance",2022-05-30,488,48726,0,0
"853","Alamance",2022-05-31,488,48726,0,0
"854","Alamance",2022-06-01,488,49188,0,462
"855","Alamance",2022-06-02,488,49188,0,0
"856","Alamance",2022-06-03,488,49188,0,0
"857","Alamance",2022-06-04,488,49188,0,0
"858","Alamance",2022-06-05,488,49188,0,0
"859","Alamance",2022-06-06,488,49188,0,0
"860","Alamance",2022-06-07,488,49188,0,0
"861","Alamance",2022-06-08,496,49661,8,473
"862","Alamance",2022-06-09,496,49661,0,0
"863","Alamance",2022-06-10,496,49661,0,0
"864","Alamance",2022-06-11,496,49661,0,0
"865","Alamance",2022-06-12,496,49661,0,0
"866","Alamance",2022-06-13,496,49661,0,0
"867","Alamance",2022-06-14,496,49661,0,0
"868","Alamance",2022-06-15,501,50058,5,397
"869","Alamance",2022-06-16,501,50058,0,0
"870","Alamance",2022-06-17,501,50058,0,0
"871","Alamance",2022-06-18,501,50058,0,0
"872","Alamance",2022-06-19,501,50058,0,0
"873","Alamance",2022-06-20,501,50058,0,0
"874","Alamance",2022-06-21,501,50058,0,0
"875","Alamance",2022-06-22,501,50407,0,349
"876","Alamance",2022-06-23,501,50407,0,0
"877","Alamance",2022-06-24,501,50407,0,0
"878","Alamance",2022-06-25,501,50407,0,0
"879","Alamance",2022-06-26,501,50407,0,0
"880","Alamance",2022-06-27,501,50407,0,0
"881","Alamance",2022-06-28,501,50407,0,0
"882","Alamance",2022-06-29,501,50790,0,383
"883","Alamance",2022-06-30,501,50790,0,0
"884","Alamance",2022-07-01,501,50790,0,0
"885","Alamance",2022-07-02,501,50790,0,0
"886","Alamance",2022-07-03,501,50790,0,0
"887","Alamance",2022-07-04,501,50790,0,0
"888","Alamance",2022-07-05,501,50790,0,0
"889","Alamance",2022-07-06,501,51149,0,359
"890","Alamance",2022-07-07,501,51149,0,0
"891","Alamance",2022-07-08,501,51149,0,0
"892","Alamance",2022-07-09,501,51149,0,0
"893","Alamance",2022-07-10,501,51149,0,0
"894","Alamance",2022-07-11,501,51149,0,0
"895","Alamance",2022-07-12,501,51149,0,0
"896","Alamance",2022-07-13,505,51563,4,414
"897","Alamance",2022-07-14,505,51563,0,0
"898","Alamance",2022-07-15,505,51563,0,0
"899","Alamance",2022-07-16,505,51563,0,0
"900","Alamance",2022-07-17,505,51563,0,0
"901","Alamance",2022-07-18,505,51563,0,0
"902","Alamance",2022-07-19,505,51563,0,0
"903","Alamance",2022-07-20,509,52044,4,481
"904","Alamance",2022-07-21,509,52044,0,0
"905","Alamance",2022-07-22,509,52044,0,0
"906","Alamance",2022-07-23,509,52044,0,0
"907","Alamance",2022-07-24,509,52044,0,0
"908","Alamance",2022-07-25,509,52044,0,0
"909","Alamance",2022-07-26,509,52044,0,0
"910","Alamance",2022-07-27,509,52496,0,452
"911","Alamance",2022-07-28,509,52496,0,0
"912","Alamance",2022-07-29,509,52496,0,0
"913","Alamance",2022-07-30,509,52496,0,0
"914","Alamance",2022-07-31,509,52496,0,0
"915","Alamance",2022-08-01,509,52496,0,0
"916","Alamance",2022-08-02,509,52496,0,0
"917","Alamance",2022-08-03,512,53006,3,510
"918","Alamance",2022-08-04,512,53006,0,0
"919","Alamance",2022-08-05,512,53006,0,0
"920","Alamance",2022-08-06,512,53006,0,0
"921","Alexander",2020-01-22,0,0,0,0
"922","Alexander",2020-01-23,0,0,0,0
"923","Alexander",2020-01-24,0,0,0,0
"924","Alexander",2020-01-25,0,0,0,0
"925","Alexander",2020-01-26,0,0,0,0
"926","Alexander",2020-01-27,0,0,0,0
"927","Alexander",2020-01-28,0,0,0,0
"928","Alexander",2020-01-29,0,0,0,0
"929","Alexander",2020-01-30,0,0,0,0
"930","Alexander",2020-01-31,0,0,0,0
"931","Alexander",2020-02-01,0,0,0,0
"932","Alexander",2020-02-02,0,0,0,0
"933","Alexander",2020-02-03,0,0,0,0
"934","Alexander",2020-02-04,0,0,0,0
"935","Alexander",2020-02-05,0,0,0,0
"936","Alexander",2020-02-06,0,0,0,0
"937","Alexander",2020-02-07,0,0,0,0
"938","Alexander",2020-02-08,0,0,0,0
"939","Alexander",2020-02-09,0,0,0,0
"940","Alexander",2020-02-10,0,0,0,0
"941","Alexander",2020-02-11,0,0,0,0
"942","Alexander",2020-02-12,0,0,0,0
"943","Alexander",2020-02-13,0,0,0,0
"944","Alexander",2020-02-14,0,0,0,0
"945","Alexander",2020-02-15,0,0,0,0
"946","Alexander",2020-02-16,0,0,0,0
"947","Alexander",2020-02-17,0,0,0,0
"948","Alexander",2020-02-18,0,0,0,0
"949","Alexander",2020-02-19,0,0,0,0
"950","Alexander",2020-02-20,0,0,0,0
"951","Alexander",2020-02-21,0,0,0,0
"952","Alexander",2020-02-22,0,0,0,0
"953","Alexander",2020-02-23,0,0,0,0
"954","Alexander",2020-02-24,0,0,0,0
"955","Alexander",2020-02-25,0,0,0,0
"956","Alexander",2020-02-26,0,0,0,0
"957","Alexander",2020-02-27,0,0,0,0
"958","Alexander",2020-02-28,0,0,0,0
"959","Alexander",2020-02-29,0,0,0,0
"960","Alexander",2020-03-01,0,0,0,0
"961","Alexander",2020-03-02,0,0,0,0
"962","Alexander",2020-03-03,0,0,0,0
"963","Alexander",2020-03-04,0,0,0,0
"964","Alexander",2020-03-05,0,0,0,0
"965","Alexander",2020-03-06,0,0,0,0
"966","Alexander",2020-03-07,0,0,0,0
"967","Alexander",2020-03-08,0,0,0,0
"968","Alexander",2020-03-09,0,0,0,0
"969","Alexander",2020-03-10,0,0,0,0
"970","Alexander",2020-03-11,0,0,0,0
"971","Alexander",2020-03-12,0,0,0,0
"972","Alexander",2020-03-13,0,0,0,0
"973","Alexander",2020-03-14,0,0,0,0
"974","Alexander",2020-03-15,0,0,0,0
"975","Alexander",2020-03-16,0,0,0,0
"976","Alexander",2020-03-17,0,0,0,0
"977","Alexander",2020-03-18,0,0,0,0
"978","Alexander",2020-03-19,0,0,0,0
"979","Alexander",2020-03-20,0,0,0,0
"980","Alexander",2020-03-21,0,0,0,0
"981","Alexander",2020-03-22,0,0,0,0
"982","Alexander",2020-03-23,0,0,0,0
"983","Alexander",2020-03-24,0,1,0,1
"984","Alexander",2020-03-25,0,1,0,0
"985","Alexander",2020-03-26,0,1,0,0
"986","Alexander",2020-03-27,0,1,0,0
"987","Alexander",2020-03-28,0,1,0,0
"988","Alexander",2020-03-29,0,1,0,0
"989","Alexander",2020-03-30,0,1,0,0
"990","Alexander",2020-03-31,0,2,0,1
"991","Alexander",2020-04-01,0,2,0,0
"992","Alexander",2020-04-02,0,2,0,0
"993","Alexander",2020-04-03,0,2,0,0
"994","Alexander",2020-04-04,0,2,0,0
"995","Alexander",2020-04-05,0,2,0,0
"996","Alexander",2020-04-06,0,2,0,0
"997","Alexander",2020-04-07,0,2,0,0
"998","Alexander",2020-04-08,0,2,0,0
"999","Alexander",2020-04-09,0,2,0,0
"1000","Alexander",2020-04-10,0,2,0,0
"1001","Alexander",2020-04-11,0,2,0,0
"1002","Alexander",2020-04-12,0,3,0,1
"1003","Alexander",2020-04-13,0,3,0,0
"1004","Alexander",2020-04-14,0,3,0,0
"1005","Alexander",2020-04-15,0,3,0,0
"1006","Alexander",2020-04-16,0,3,0,0
"1007","Alexander",2020-04-17,0,3,0,0
"1008","Alexander",2020-04-18,0,3,0,0
"1009","Alexander",2020-04-19,0,3,0,0
"1010","Alexander",2020-04-20,0,4,0,1
"1011","Alexander",2020-04-21,0,4,0,0
"1012","Alexander",2020-04-22,0,4,0,0
"1013","Alexander",2020-04-23,0,4,0,0
"1014","Alexander",2020-04-24,0,4,0,0
"1015","Alexander",2020-04-25,0,4,0,0
"1016","Alexander",2020-04-26,0,4,0,0
"1017","Alexander",2020-04-27,0,4,0,0
"1018","Alexander",2020-04-28,0,4,0,0
"1019","Alexander",2020-04-29,0,4,0,0
"1020","Alexander",2020-04-30,0,4,0,0
"1021","Alexander",2020-05-01,0,4,0,0
"1022","Alexander",2020-05-02,0,4,0,0
"1023","Alexander",2020-05-03,0,4,0,0
"1024","Alexander",2020-05-04,0,5,0,1
"1025","Alexander",2020-05-05,0,6,0,1
"1026","Alexander",2020-05-06,0,8,0,2
"1027","Alexander",2020-05-07,0,8,0,0
"1028","Alexander",2020-05-08,0,10,0,2
"1029","Alexander",2020-05-09,0,12,0,2
"1030","Alexander",2020-05-10,0,12,0,0
"1031","Alexander",2020-05-11,0,13,0,1
"1032","Alexander",2020-05-12,0,14,0,1
"1033","Alexander",2020-05-13,0,15,0,1
"1034","Alexander",2020-05-14,0,19,0,4
"1035","Alexander",2020-05-15,0,20,0,1
"1036","Alexander",2020-05-16,0,20,0,0
"1037","Alexander",2020-05-17,0,20,0,0
"1038","Alexander",2020-05-18,0,23,0,3
"1039","Alexander",2020-05-19,0,23,0,0
"1040","Alexander",2020-05-20,0,23,0,0
"1041","Alexander",2020-05-21,0,23,0,0
"1042","Alexander",2020-05-22,0,26,0,3
"1043","Alexander",2020-05-23,0,27,0,1
"1044","Alexander",2020-05-24,0,27,0,0
"1045","Alexander",2020-05-25,0,28,0,1
"1046","Alexander",2020-05-26,0,29,0,1
"1047","Alexander",2020-05-27,0,29,0,0
"1048","Alexander",2020-05-28,0,33,0,4
"1049","Alexander",2020-05-29,0,33,0,0
"1050","Alexander",2020-05-30,0,33,0,0
"1051","Alexander",2020-05-31,0,35,0,2
"1052","Alexander",2020-06-01,0,38,0,3
"1053","Alexander",2020-06-02,0,38,0,0
"1054","Alexander",2020-06-03,0,38,0,0
"1055","Alexander",2020-06-04,0,38,0,0
"1056","Alexander",2020-06-05,0,39,0,1
"1057","Alexander",2020-06-06,0,43,0,4
"1058","Alexander",2020-06-07,0,43,0,0
"1059","Alexander",2020-06-08,0,43,0,0
"1060","Alexander",2020-06-09,0,43,0,0
"1061","Alexander",2020-06-10,0,43,0,0
"1062","Alexander",2020-06-11,0,45,0,2
"1063","Alexander",2020-06-12,0,47,0,2
"1064","Alexander",2020-06-13,0,48,0,1
"1065","Alexander",2020-06-14,0,49,0,1
"1066","Alexander",2020-06-15,0,51,0,2
"1067","Alexander",2020-06-16,0,52,0,1
"1068","Alexander",2020-06-17,0,57,0,5
"1069","Alexander",2020-06-18,0,59,0,2
"1070","Alexander",2020-06-19,0,61,0,2
"1071","Alexander",2020-06-20,0,67,0,6
"1072","Alexander",2020-06-21,0,68,0,1
"1073","Alexander",2020-06-22,0,69,0,1
"1074","Alexander",2020-06-23,0,73,0,4
"1075","Alexander",2020-06-24,0,79,0,6
"1076","Alexander",2020-06-25,0,81,0,2
"1077","Alexander",2020-06-26,0,90,0,9
"1078","Alexander",2020-06-27,0,90,0,0
"1079","Alexander",2020-06-28,0,94,0,4
"1080","Alexander",2020-06-29,0,95,0,1
"1081","Alexander",2020-06-30,1,98,1,3
"1082","Alexander",2020-07-01,1,104,0,6
"1083","Alexander",2020-07-02,1,107,0,3
"1084","Alexander",2020-07-03,1,113,0,6
"1085","Alexander",2020-07-04,1,119,0,6
"1086","Alexander",2020-07-05,1,125,0,6
"1087","Alexander",2020-07-06,1,136,0,11
"1088","Alexander",2020-07-07,1,140,0,4
"1089","Alexander",2020-07-08,1,141,0,1
"1090","Alexander",2020-07-09,1,151,0,10
"1091","Alexander",2020-07-10,1,160,0,9
"1092","Alexander",2020-07-11,1,169,0,9
"1093","Alexander",2020-07-12,1,176,0,7
"1094","Alexander",2020-07-13,1,186,0,10
"1095","Alexander",2020-07-14,1,189,0,3
"1096","Alexander",2020-07-15,1,196,0,7
"1097","Alexander",2020-07-16,1,202,0,6
"1098","Alexander",2020-07-17,1,214,0,12
"1099","Alexander",2020-07-18,1,217,0,3
